uid,data_type,pI,length,molecular_weight,label,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,hydro_total,hydro_mean,charge_Sillero,charge_EMBOSS,charge_DTASelect,charge_Solomon,charge_Rodwell
860afb557e655cea94e1173ab2263390,peptide,4.56,13,1579.87,1,1,0,0,3,1,0,0,2,2,1,1,0,0,1,0,0,1,0,0,0,-3.2,-0.246,-1.051,-1.021,-1.085,-0.997,-1.086
f26000f4525b1bb1dea35e9425131b9d,peptide,10.58,30,2946.14,0,3,0,1,1,0,4,0,2,2,0,0,3,2,0,2,7,2,1,0,0,-27.5,-0.917,1.944,1.978,1.912,2.0,1.911
f16f3b3650d0df779868941b085bcf1d,protein,4.2,105,11576.35,1,12,2,6,7,5,6,1,5,6,10,4,3,7,9,2,2,7,8,2,1,-4.0,-0.038,-4.854,-4.833,-4.886,-4.991,-5.075
6bee0bd775cf27741f2f58d9e102ec92,peptide,11.33,15,1597.81,0,1,0,0,1,0,1,0,0,1,0,1,0,4,0,2,3,1,0,0,0,-22.6,-1.507,1.944,1.977,1.911,1.999,1.911
b04da73b362aac79016a95364ee9eccd,peptide,4.37,12,1465.68,1,0,0,1,1,0,1,0,1,1,2,1,0,0,3,0,0,0,0,0,1,-9.1,-0.758,-1.056,-1.023,-1.088,-1.001,-1.089
63f3c46a4501956c1ba4f0cbd80954fd,peptide,4.79,14,1665.95,1,0,0,0,3,1,0,0,1,2,0,0,0,1,0,0,1,0,4,0,1,2.1,0.15,-1.052,-1.021,-1.086,-0.998,-1.086
11d049ae00112273b7f58a58dd7bd4ed,protein,4.9023076923076925,491,54565.76,1,31,6,19,28,29,30,12,9,19,75,12,16,41,37,20,41,23,31,8,4,-60.9,-0.124,-5.614,-5.281,-5.297,-7.136,-7.214
faf0c7678c7d90430981e40853fc4a61,peptide,4.17,15,1793.97,1,1,0,1,3,0,1,0,0,0,2,1,1,1,0,2,0,1,0,0,1,-19.2,-1.28,-2.05,-2.02,-2.082,-1.997,-2.086
5d4ca307af2465b18dbdb3d2d481f003,peptide,4.37,13,1533.76,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,2,0,1,-3.2,-0.246,-1.056,-1.023,-1.087,-1.0,-1.089
659d05c838f04bba12dd353ee004fc4c,peptide,10.1,10,1071.34,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,2,0,0,10.6,1.06,0.94,0.976,0.908,0.997,0.909
72cbeff3f3492096faa69a8363404229,peptide,2.88,10,1118.22,1,0,0,2,1,0,0,0,0,0,1,1,1,1,0,0,1,0,2,0,0,-2.3,-0.23,-3.054,-3.021,-3.083,-2.999,-3.088
b2776a23c6abbc8279820c07f385cb13,peptide,10.45,17,2046.46,0,0,0,1,0,1,1,1,2,3,0,1,1,1,0,1,0,1,2,0,1,-8.3,-0.488,3.14,3.216,3.148,3.087,3.0
f6b25612c12a12baed6f634b8b9fe397,peptide,4.53,14,1500.68,1,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,3,1,2,0,1,0.2,0.014,-1.054,-1.023,-1.088,-1.0,-1.088
9c145a27953f610a463bccedcd2dc369,peptide,10.09,15,1660.02,0,2,0,1,0,0,0,0,0,1,4,2,1,1,0,1,2,0,0,0,0,4.0,0.267,0.941,0.977,0.911,0.998,0.91
690c6c5d6dc2860580c3db100a876396,peptide,4.03,15,1693.83,1,0,0,2,1,0,2,0,2,0,2,0,2,0,0,1,0,2,0,0,1,-8.9,-0.593,-2.055,-2.022,-2.084,-2.0,-2.089
021a1472bb516e09dca84b14e36c4907,peptide,4.79,11,1250.37,1,1,0,0,3,1,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,-12.7,-1.155,-1.051,-1.021,-1.085,-0.997,-1.086
1cb45ccb520e954fb074fe329f55bfc2,protein,4.7,516,59440.05,1,31,5,38,47,20,33,11,18,44,50,12,18,20,17,30,29,35,25,10,23,-370.5,-0.718,-8.755,-8.471,-8.456,-10.15,-10.234
f31be35df24c4c599ba3883fce083fd2,protein,3.3,549,59732.85,1,41,5,27,22,31,54,2,40,22,47,6,32,32,21,17,38,36,41,6,29,18.1,0.033,-9.649,-9.674,-9.692,-10.024,-10.106
032e595b2925fd2b3b19628548200839,protein,4.9,301,34181.38,1,10,1,20,45,9,42,11,7,13,17,2,16,13,19,13,10,17,12,5,19,-385.1,-1.279,-36.723,-36.357,-36.348,-37.964,-38.063
5dbc7bb2a01ed63f38ecd7a9ed48f256,peptide,4.03,15,1532.73,1,3,1,2,1,0,1,0,0,1,3,0,0,0,1,0,1,0,1,0,0,4.4,0.293,-2.064,-2.052,-2.115,-2.047,-2.133
dcea1ecc23d766253ff4b52667830289,protein,4.4,415,46306.21,1,28,4,22,30,25,25,13,22,29,49,13,16,18,17,11,27,31,25,3,7,-50.3,-0.121,-9.391,-8.978,-8.996,-10.949,-11.031
e551f3a93bff7ac47f7c675908231a9f,peptide,10.83,11,1383.66,0,0,0,1,0,1,0,1,1,3,0,0,1,0,0,1,0,0,2,0,0,-10.7,-0.973,3.141,3.216,3.149,3.088,3.0
95786c79aff434a130b35e8717d6ef14,peptide,11.05,7,858.11,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,2,0,0,10.6,1.514,0.941,0.976,0.909,0.998,0.909
11ca9c6678993be4704a3d2d51863bf3,protein,4.2,201,19868.22,1,28,0,7,5,3,20,0,7,9,16,2,11,13,3,1,21,31,18,1,5,25.2,0.125,-2.045,-2.018,-2.075,-1.994,-2.083
ebfb1452755381bab8952bbaca924aed,peptide,4.87,12,1474.67,1,0,0,1,3,0,0,0,1,2,2,0,0,0,0,1,0,2,0,0,0,-15.6,-1.3,-1.05,-1.02,-1.083,-0.996,-1.085
792d83508a60587105b0fb20c27b32a3,protein,4.8,606,68074.34,1,44,10,32,28,30,45,13,19,20,62,15,30,50,30,30,43,24,39,19,23,-169.2,-0.279,-7.459,-7.168,-7.167,-9.241,-9.312
67453aaee3e0ced6ea592c41d36a81b1,protein,3.55,735,83274.96,1,44,14,54,56,22,52,22,38,51,81,15,36,32,27,48,34,32,49,11,17,-355.5,-0.484,-6.588,-6.076,-6.027,-9.546,-9.609
1cccf7332b86e6ab5b3bc68ff0634ae8,peptide,3.96,9,1196.2,1,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,-19.9,-2.211,-2.85,-2.781,-2.844,-2.906,-2.995
189897bbe2a4170286d845666369d90c,peptide,4.78,18,2014.22,1,3,0,2,2,0,0,0,0,3,1,0,2,1,0,0,1,0,2,1,0,-18.4,-1.022,-1.052,-1.02,-1.084,-0.998,-1.086
242da74d29918afcca380261bb76cc55,peptide,10.1,15,1369.54,0,5,0,0,0,0,2,0,2,1,0,0,1,1,1,0,1,1,0,0,0,3.2,0.213,0.94,0.976,0.908,0.997,0.909
126ddc2aa5d139b71494e107b8b254b4,peptide,3.89,8,998.16,1,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,-3.4,-0.425,-1.059,-1.023,-1.088,-1.002,-1.091
2bb07d1a5f390182352061cb6f886272,protein,4.8,521,57153.48,1,50,12,33,20,22,49,9,23,16,36,8,35,19,22,22,39,33,32,10,31,-157.3,-0.302,-13.313,-13.206,-13.211,-14.721,-14.785
58f403336ca47f7ce8bedb9e4994bd57,peptide,4.32,15,1695.91,1,3,0,2,2,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,1,-7.1,-0.473,-2.053,-2.021,-2.084,-1.998,-2.087
b34cd4a5156ea09576f4ac02a246276e,peptide,4.53,15,1861.06,1,3,1,0,2,1,0,0,0,0,0,0,0,1,2,1,0,0,1,1,2,-8.7,-0.58,-1.065,-1.054,-1.118,-1.048,-1.134
f0b6e9bbd2fcddd729cdd532ab362909,peptide,4.95,17,1919.18,1,5,0,0,4,1,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,-13.9,-0.818,-1.047,-1.019,-1.083,-0.995,-1.084
0f7fe40a4ffc3e215ea9769c23d2ea52,protein,4.7,736,81003.98,1,57,7,42,48,31,53,8,53,51,38,19,42,30,30,26,43,59,69,5,25,-174.7,-0.237,-11.375,-11.251,-11.234,-12.516,-12.595
b88484cf99f3b4cbf55b72e8a7da7e3b,peptide,12.8,37,3936.18,0,1,0,0,1,0,9,0,0,1,0,1,9,2,2,7,2,1,1,0,0,-78.6,-2.124,6.943,6.977,6.911,6.999,6.911
a5062af1bb11bbf5e7a7895ce870390e,peptide,4.53,17,1852.05,1,2,1,0,2,0,2,0,1,1,1,0,1,0,3,0,0,1,1,0,1,-9.1,-0.535,-1.064,-1.053,-1.118,-1.047,-1.133
db383768ee932f54100da5655faa1d4f,peptide,4.54,15,1669.85,1,0,0,0,3,0,1,1,0,0,2,0,0,0,0,1,1,3,3,0,0,-1.3,-0.087,-1.849,-1.78,-1.843,-1.906,-1.995
72c305e882ddf1cd52005f2eb3a5ad56,peptide,4.07,22,2499.72,1,0,0,2,2,1,4,0,3,2,0,0,2,2,0,0,1,0,0,1,2,-21.6,-0.982,-2.054,-2.022,-2.085,-1.999,-2.088
77bb257bd5d67c4d6438fbdba94f5beb,peptide,3.88,11,1211.34,1,1,0,2,0,0,0,1,1,0,2,0,1,0,0,0,0,2,1,0,0,3.0,0.273,-1.856,-1.782,-1.846,-1.91,-1.999
aa9a96a6402e37cfa2375cef2f00d8c9,protein,4.768235294117647,508,57116.37,1,49,7,43,56,33,29,11,23,47,46,5,15,21,13,16,23,23,31,5,12,-218.7,-0.431,-33.732,-33.508,-33.474,-35.215,-35.296
95c436d2ff4133399bae49452c11de02,peptide,4.43,28,3037.35,1,2,1,3,1,1,2,2,2,1,4,0,0,0,1,0,3,4,0,0,1,-2.0,-0.071,-2.663,-2.572,-2.633,-2.865,-2.951
a7778671a7212bb9349d235a681ef5d8,protein,4.2,137,15458.09,1,10,3,11,15,4,11,9,9,5,11,2,5,5,3,7,5,10,6,2,4,-81.2,-0.593,-12.23,-11.93,-11.964,-13.294,-13.379
cf89d2194c4af9efeaf45dad4a490170,peptide,4.35,24,2658.86,1,3,0,4,1,1,1,1,3,0,0,0,0,0,2,2,1,3,2,0,0,-9.9,-0.413,-2.851,-2.779,-2.838,-2.906,-2.996
e0b6fc21abddf4d0d91775530b81f83b,protein,4.88,370,41382.62,1,42,0,23,32,13,25,3,24,24,26,10,17,16,24,17,14,20,20,4,16,-179.1,-0.484,-13.359,-13.261,-13.272,-13.668,-13.765
f3dd112aca6f2ddeb2eed5b1f61d2c4b,protein,3.85,62,6626.43,1,6,1,8,0,1,5,1,3,1,7,1,3,6,1,3,3,5,4,1,2,-8.7,-0.14,-3.863,-3.81,-3.864,-3.955,-4.043
1e420eaf5140cd03fb8c86b82c1428bc,peptide,10.09,12,1493.82,0,0,0,0,1,1,0,1,0,1,1,3,0,1,0,1,2,0,0,0,0,-6.0,-0.5,1.144,1.217,1.151,1.09,1.002
229ee9a3296c2682325246fe785b5c38,protein,4.9,408,45410.1,1,38,4,32,24,15,33,7,24,34,30,16,14,13,10,19,17,26,31,7,14,-107.8,-0.264,-1.614,-1.426,-1.439,-2.506,-2.589
9a3e02589f3a674df5aae5e451bcbd4e,peptide,4.53,18,1858.08,1,5,0,0,2,2,2,0,0,1,2,0,1,0,0,0,1,0,1,0,1,9.1,0.506,-1.054,-1.023,-1.088,-1.0,-1.088
c3b4e4b15569d4f46a68495e9781d32b,protein,4.9,419,47140.27,1,30,2,25,25,23,29,14,30,20,37,6,12,17,18,16,34,29,25,8,19,-77.6,-0.185,-11.192,-10.689,-10.702,-12.777,-12.868
76a540b19d2d60d5c87541689c9fb9fd,peptide,10.85,16,1410.5,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,7,0,0,0,0,-15.5,-0.969,2.94,2.975,2.906,2.997,2.909
b17034558bd53546ed615f4cc608c296,peptide,11.14,16,1821.11,0,0,0,0,0,0,1,1,2,0,2,0,1,3,0,2,2,1,0,0,1,-7.9,-0.494,2.141,2.215,2.148,2.088,1.999
fb28aa3b25a1c5bb18af5f0dc675a350,peptide,4.07,26,2835.28,1,2,0,2,2,0,3,0,1,1,4,2,1,1,1,1,0,2,2,0,1,0.6,0.023,-2.052,-2.021,-2.083,-1.998,-2.087
96413113610f0da4585e3a37d6640aa0,protein,4.7,594,67964.25,1,45,12,41,38,24,35,9,29,35,57,14,27,27,21,30,39,27,36,20,28,-203.4,-0.342,-12.253,-12.177,-12.162,-13.682,-13.748
f11be751195213476049e67d001b48d4,protein,4.9,605,70293.13,1,28,5,28,80,30,26,8,31,35,54,3,42,40,47,48,45,11,27,2,15,-596.3,-0.986,-23.252,-23.15,-23.102,-24.355,-24.447
62a856af878ebcfb330ae5cc44fef5b4,peptide,4.37,11,1158.28,1,1,0,1,1,0,2,0,1,0,1,0,0,0,1,1,0,1,1,0,0,-2.2,-0.2,-1.055,-1.022,-1.086,-1.0,-1.089
90f9794acc631d32e9e94e6a7ae621c8,peptide,12.41,25,2616.95,0,3,0,0,0,0,2,0,1,0,2,2,3,2,2,2,3,3,0,0,0,-13.7,-0.548,1.941,1.976,1.909,1.998,1.909
4acb9998ce1b96d0c5dc2e7d40071da0,peptide,10.09,15,1722.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,1,6,0,0,0,0,-37.7,-2.513,0.944,0.977,0.911,0.999,0.911
2053341bec2b41e069a54dd01fc664d3,peptide,10.09,17,1780.91,0,0,0,0,1,0,2,0,0,1,1,0,3,3,1,1,3,0,1,0,0,-25.9,-1.524,0.944,0.977,0.911,0.999,0.911
d462027b0623b2c7eb052a8510e5279e,peptide,10.59,9,1150.42,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,0,1,1,0,0,-12.0,-1.333,1.943,1.977,1.91,1.999,1.911
be80de5700f4d368945ee8b6ea921646,protein,4.88,324,35963.65,1,15,5,22,16,21,32,7,28,14,25,7,16,16,16,11,21,21,16,2,13,-60.3,-0.186,-11.65,-11.471,-11.494,-12.57,-12.651
9aeee9e35fb2285cac9c00f772d8145d,protein,4.8,535,59647.42,1,41,5,31,31,23,56,14,22,22,41,18,26,35,28,27,22,21,37,10,25,-215.2,-0.402,-10.203,-9.774,-9.772,-11.909,-11.994
2f8d07305b301f7251a0cd2bfdade0b0,peptide,3.69,16,1674.82,1,0,0,1,3,0,0,0,1,1,1,0,1,1,0,0,1,3,2,0,0,-9.2,-0.575,-3.049,-3.02,-3.082,-2.996,-3.085
85972c4116f382f588ec4c732a7031b9,protein,3.6,640,68308.8,1,65,10,44,26,22,47,4,24,13,48,3,25,22,17,20,88,74,42,19,27,-97.8,-0.153,-36.262,-36.326,-36.301,-37.055,-37.131
040b72e2e349450470309f98e4ec35a4,peptide,3.69,26,2907.32,1,1,0,4,2,0,0,0,3,2,3,1,0,2,0,0,2,3,2,0,1,-0.0,-0.0,-4.051,-4.02,-4.079,-3.997,-4.086
67c90bb0f5848f948ecfda79541d646b,protein,4.9,110,12064.77,1,11,0,11,11,9,9,2,6,16,9,4,1,1,1,1,8,5,5,0,0,-37.6,-0.342,-4.618,-4.524,-4.571,-4.795,-4.885
500d4d6a5e5d5745e2f760c45f5fa9f8,peptide,3.83,9,1115.28,1,1,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,-5.9,-0.656,-2.053,-2.022,-2.085,-1.999,-2.088
530594a4d34edc3726a98e764b497f77,peptide,4.53,13,1381.61,1,3,1,0,2,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,7.4,0.569,-1.064,-1.053,-1.118,-1.047,-1.133
788d6ca2569864768f7123884bbdc69a,peptide,4.13,21,2443.62,1,0,1,4,1,0,1,0,2,2,1,0,1,0,2,1,1,3,0,0,1,-29.6,-1.41,-2.064,-2.051,-2.112,-2.046,-2.133
487e5df586c45e2ea15496825956cc5c,peptide,4.07,13,1570.65,1,1,0,2,2,1,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,-24.5,-1.885,-2.051,-2.02,-2.082,-1.997,-2.086
a6bd8d84cbe9930b9649fc53c519bc36,peptide,4.0,22,2350.44,1,0,0,1,4,0,4,1,0,1,1,0,2,1,3,0,1,0,3,0,0,-29.7,-1.35,-3.845,-3.778,-3.839,-3.903,-3.992
d819180178798edfa52addf5eb08339e,peptide,10.8,10,1418.62,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,3,0,0,0,1,0,-13.8,-1.38,0.945,0.978,0.914,1.0,0.911
4013bf329b1824ac06f45ec25e6e64ba,peptide,10.6,11,1120.37,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,3,0,0,0,0,3.0,0.273,1.94,1.976,1.907,1.997,1.909
269fb8e6bc40c5526017045d5126081a,peptide,4.43,22,2571.95,1,0,2,1,2,1,1,1,2,1,2,0,0,1,2,0,2,0,2,0,2,2.0,0.091,-1.873,-1.844,-1.907,-2.004,-2.087
08e07dd6a6db8e878a822ffb64af337c,peptide,3.59,16,1840.09,1,0,0,2,2,0,2,0,0,1,3,2,0,1,1,0,0,1,0,0,1,-10.6,-0.662,-3.052,-3.021,-3.083,-2.998,-3.087
9e95c5e9231a13189b4dede7743550ed,protein,4.62,197,21619.19,1,11,0,13,13,11,22,5,13,11,10,8,14,11,12,1,7,13,14,2,6,-75.0,-0.381,-13.012,-12.803,-12.841,-13.52,-13.612
99fc17decdc13eb431b083a045e8347e,protein,12.1,33,4381.18,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,21,4,0,2,0,0,-93.0,-2.818,20.941,20.976,20.909,20.997,20.909
6113c5bf6bf8399fd9c0228e63ac09b0,peptide,4.73,25,3328.44,1,0,0,0,4,1,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,-84.2,-3.368,-1.047,-1.019,-1.081,-0.995,-1.084
9dffb06b337048f2d83e3ff6d0b790dc,peptide,11.51,19,2269.59,0,1,0,0,0,0,0,1,1,2,2,0,2,1,2,2,1,3,0,0,1,-25.9,-1.363,4.14,4.215,4.146,4.087,3.999
3c3bb96510a2e17420016667991f5e0f,peptide,10.69,23,2637.12,0,1,0,0,2,1,4,1,1,2,3,2,0,0,0,3,2,0,0,0,1,-11.7,-0.509,3.146,3.218,3.151,3.091,3.003
a4491df5c670772ab635100176323c67,peptide,10.56,13,1550.91,0,1,0,0,1,0,0,0,0,4,0,3,2,1,0,0,0,1,0,0,0,-20.9,-1.608,2.942,2.977,2.908,2.998,2.911
32bd5a7c6fc7d2113de033de8d22db65,protein,4.982,529,56559.9,1,59,0,27,37,16,49,10,36,23,48,14,9,32,24,26,26,33,47,0,13,9.6,0.018,-12.93,-12.568,-12.564,-14.016,-14.116
4a1349b2e878ef232d7c22d367e03bf3,peptide,11.05,8,842.01,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,6.4,0.8,0.941,0.976,0.909,0.998,0.909
d17a4bc8db36e3f140d0f5285584553a,peptide,10.1,5,596.64,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,-12.3,-2.46,1.141,1.216,1.148,1.088,1.0
426ed79c4126553528c16a63af6128d2,protein,4.2,270,28563.33,1,36,5,17,13,9,32,11,7,2,29,5,5,21,7,19,11,13,19,4,5,-16.4,-0.061,-6.848,-6.509,-6.533,-8.206,-8.288
e6b690aaa52e1bd87d6b7f79cf272589,peptide,4.75,12,1512.68,1,0,0,0,3,0,0,1,0,1,2,0,0,1,2,0,0,0,1,0,1,-15.7,-1.308,-1.85,-1.781,-1.845,-1.907,-1.995
2c9f349429f6c8a9dd5b3d4a8b14cd6d,peptide,10.1,6,756.9,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.2,0.033,1.141,1.216,1.148,1.088,1.0
acba60bdf219be5d4945d8555252897d,peptide,12.41,20,2391.65,0,3,0,0,0,0,0,2,0,0,2,1,0,0,6,2,3,0,0,1,0,-24.8,-1.24,2.342,2.456,2.39,2.179,2.091
3c09088b3b4decc923d211a020a82870,protein,4.9,491,53681.84,1,40,32,17,49,14,41,2,21,24,44,4,23,12,24,36,40,20,35,1,12,-148.1,-0.302,-5.825,-6.463,-6.462,-7.254,-7.256
b0d3d665d5c1b30f175336b73e09a518,peptide,11.05,17,1807.17,0,1,0,0,0,0,1,0,0,0,2,3,1,2,0,1,2,3,1,0,0,4.0,0.235,0.941,0.976,0.909,0.998,0.909
3007ea164b0dd6f5ac6deefabf78e21b,protein,4.640000000000001,707,78458.23,1,51,19,54,29,44,67,14,14,22,62,9,14,59,26,49,44,50,39,14,27,-278.7,-0.394,-9.328,-9.189,-9.151,-11.564,-11.615
7f20ceb3f226df280201735426f7544f,peptide,11.64,14,1652.92,0,0,0,0,0,0,1,0,1,2,1,0,2,0,4,1,0,0,2,0,0,-17.0,-1.214,2.94,2.976,2.907,2.997,2.909
5952f914fb2d33611b693ab4d8fe6ea1,peptide,4.53,13,1483.66,1,2,0,0,2,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,-7.2,-0.554,-1.054,-1.023,-1.088,-1.0,-1.088
b9a145c41d60d598adc88c7cd1bd3802,peptide,11.49,13,1239.37,0,0,0,0,0,1,6,0,0,1,0,1,0,0,1,1,1,1,0,0,0,-11.1,-0.854,1.94,1.976,1.908,1.997,1.909
06249c317747c4a4d7c7c83328123094,protein,4.5,275,30475.19,1,20,2,31,11,14,29,8,12,15,20,6,10,13,8,15,10,15,23,6,7,-108.8,-0.396,-10.42,-10.133,-10.147,-11.334,-11.425
5d2dcfbd1fbf6ae62ee4b2f2e6f23077,peptide,10.56,7,973.16,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,2,-14.0,-2.0,2.938,2.974,2.906,2.996,2.907
f0df3aeb45b9e9e2b399d19a4a860d09,peptide,10.09,17,1950.33,0,3,0,2,0,1,0,1,2,1,1,1,0,2,0,2,0,0,1,0,0,0.8,0.047,1.143,1.218,1.153,1.09,1.001
bea3267bd447cb33e0603cba48f104b6,peptide,4.27,15,1773.89,1,3,0,0,2,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,-31.6,-2.107,-1.053,-1.022,-1.087,-0.999,-1.087
20c69df020ac178b4324f7f95d1c8afa,protein,3.09,372,40003.47,1,16,6,22,17,16,36,2,33,8,26,5,18,16,16,6,52,27,26,5,19,4.8,0.013,-24.664,-24.705,-24.724,-25.073,-25.153
a5cc67a865d3efaf15dc34dd9fefe5a4,peptide,10.82,21,2299.9,0,4,3,0,0,0,0,0,0,6,0,1,0,4,0,2,1,0,0,0,0,-23.0,-1.095,7.909,7.883,7.811,7.852,7.775
ec54cd4605a403e2ee9c3e1dd5457421,peptide,10.05,9,1183.53,0,0,0,0,1,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,-4.4,-0.489,1.942,1.976,1.908,1.998,1.91
8479cd9d9fbb44b25772f9657a68646b,peptide,10.1,7,747.89,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2.6,0.371,0.94,0.976,0.908,0.997,0.909
43efdec3aa8a2522a9321028f5569fbf,peptide,10.1,6,643.78,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,1.2,0.2,0.94,0.976,0.908,0.997,0.909
a5a31a2fc2832cecea1a70a8239434fa,peptide,4.08,6,734.72,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-16.5,-2.75,-1.055,-1.022,-1.086,-1.0,-1.089
d92b6383796116bc144a7d3674c35d5f,protein,4.69,273,31061.33,1,23,1,14,31,5,8,5,14,17,24,5,7,7,28,12,31,16,11,2,12,-216.3,-0.792,-14.972,-14.816,-14.837,-15.538,-15.63
1b4b5518a6b85aacffd273fd6c8a2ce8,protein,3.9,282,31433.73,1,30,4,22,12,12,15,5,12,7,30,7,9,14,12,14,19,13,25,4,16,8.0,0.028,-12.054,-11.927,-11.95,-12.712,-12.797
cd835bc39369079207f534a9e7ba6095,protein,10.3,103,11367.34,0,7,0,3,4,2,17,2,6,11,8,2,2,1,2,14,2,7,9,0,4,-53.7,-0.521,18.349,18.459,18.392,18.183,18.095
a996cc316d360e067b462fa5072faff6,protein,4.86,392,43795.59,1,23,1,35,28,16,33,12,30,28,32,11,16,22,10,14,15,26,23,2,15,-159.2,-0.406,-18.563,-18.125,-18.124,-19.897,-19.992
8afa6a4d51dcbe59cebfa45154dedb2c,peptide,10.09,24,2704.14,0,0,0,1,1,0,2,1,4,1,2,1,4,1,0,2,1,1,2,0,0,-5.1,-0.212,1.145,1.218,1.153,1.091,1.002
305e20906ea4d620326522151565e12b,protein,4.9,496,56121.85,1,37,4,28,45,14,40,18,31,30,42,22,12,14,18,22,30,29,29,12,19,-173.8,-0.35,-17.346,-16.763,-16.755,-19.47,-19.558
214e0d052074512b480293047368c872,peptide,11.05,14,1496.66,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,5,2,0,0,0,-5.6,-0.4,0.941,0.976,0.909,0.998,0.909
0d9f5e7331cb45ac3e2f5e8f476bd6be,protein,4.9,407,44680.69,1,15,9,19,20,16,42,7,28,28,43,10,11,23,15,10,33,23,31,4,20,3.1,0.008,0.308,0.402,0.365,-0.766,-0.83
525098854b7e2960b2216bddcdf9df42,peptide,11.05,15,1863.92,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,1,2,0,0,0,0,-45.9,-3.06,1.142,1.216,1.149,1.088,1.0
2c79c17dc704b3dc32814c77971baa1e,peptide,4.37,9,1052.11,1,1,0,1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-9.6,-1.067,-1.055,-1.022,-1.086,-1.0,-1.089
d4cfa321aec1a6592942694ea0cc0311,peptide,11.05,6,720.79,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,-15.1,-2.517,1.142,1.216,1.149,1.088,1.0
27e901a1cca27951df2e5089a7001138,protein,4.9,49,5299.0,1,7,0,2,5,2,4,0,2,4,4,1,4,2,0,2,2,2,4,0,2,-12.4,-0.253,-1.045,-1.018,-1.079,-0.994,-1.083
324031e0fde1a88eb64d54c79090cf97,peptide,4.95,18,2273.59,1,0,0,0,4,0,0,0,1,2,2,1,1,0,1,1,1,1,1,0,2,-19.2,-1.067,-1.049,-1.021,-1.085,-0.997,-1.085
36b9df732dadb5b7ed6d248489ac6448,peptide,4.53,8,1028.13,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,-6.5,-0.812,-1.055,-1.023,-1.088,-1.0,-1.089
971bf4b033cbab5311a1b0c4adf01a5a,peptide,10.1,6,754.89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,-0.4,-0.067,1.141,1.216,1.148,1.088,1.0
50cbb1f56d27bc5a929c0f2dc258c6c1,peptide,3.97,16,1872.06,1,0,0,3,1,1,0,0,2,1,1,0,2,2,0,1,1,0,1,0,0,-13.6,-0.85,-2.053,-2.021,-2.082,-1.998,-2.088
cc951031c417f4f19fca4bf67164b82c,protein,4.9,140,15645.64,1,9,1,9,5,7,12,3,0,7,22,5,11,5,4,4,11,8,6,0,11,-41.3,-0.295,-2.456,-2.33,-2.384,-2.771,-2.859
be4ded538a79497ea9ad8f3a9b78e0b3,protein,4.800000000000001,258,25800.84,1,28,6,13,4,5,35,4,12,3,17,3,8,14,4,9,31,26,26,4,6,55.6,0.216,-4.297,-4.237,-4.28,-4.913,-4.987
