organism,avg_length,std_length,total_aa,bootstrap_length_std,sequence_count,taxonomy_group,%A,%C,%D,%E,%F,%G,%H,%I,%K,%L,%M,%N,%P,%Q,%R,%S,%T,%V,%W,%Y,N_term_%A,N_term_%C,N_term_%D,N_term_%E,N_term_%F,N_term_%G,N_term_%H,N_term_%I,N_term_%K,N_term_%L,N_term_%M,N_term_%N,N_term_%P,N_term_%Q,N_term_%R,N_term_%S,N_term_%T,N_term_%V,N_term_%W,N_term_%Y,bootstrap_std_%A,bootstrap_std_%C,bootstrap_std_%D,bootstrap_std_%E,bootstrap_std_%F,bootstrap_std_%G,bootstrap_std_%H,bootstrap_std_%I,bootstrap_std_%K,bootstrap_std_%L,bootstrap_std_%M,bootstrap_std_%N,bootstrap_std_%P,bootstrap_std_%Q,bootstrap_std_%R,bootstrap_std_%S,bootstrap_std_%T,bootstrap_std_%V,bootstrap_std_%W,bootstrap_std_%Y
Methanothermobacter_thermautotrophicus__strain_ATCC_29096___DSM_1053___JCM_10044___NBRC_100330___Delta_H_,280.7864025695931,195.18887214907318,524509,6.438424539054566,1868,Archaea,7.342104711263296,1.2076055892272584,5.913149250060533,8.13961247566772,3.6483644703904035,7.979272042996402,1.8735617501320283,7.710067892066676,4.558167734014098,9.425767717999118,3.061529926083251,3.3097620822521634,4.300784161949556,1.8954870173819707,6.795116957001691,6.138884175486026,4.963308541893466,7.672318301497209,0.8404050264151806,3.2247301762219522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08307764172565829,0.03781201194706018,0.05155384266315147,0.08967587828723433,0.04920602057894182,0.07566612695047382,0.02961297730819928,0.05565313623011768,0.07821770561782242,0.08061280767464947,0.03547132648389228,0.04760467827730738,0.047546025145671834,0.03767767519738731,0.08830694751654433,0.06185092741447312,0.05447358197272935,0.061797994698776754,0.02440372032311938,0.05111424731480296
Natronosalvus_rutilus,292.9354679802956,211.5267029997013,1189318,6.569885981506835,4060,Archaea,10.255793656532568,0.755643150107877,8.274826413120797,8.944285716688052,3.2891959929976675,8.389766235775461,2.0860694952905785,4.290862494303458,1.814905685443254,8.992296425346291,1.7113169059915012,2.5151389283606234,4.604235368505312,2.54734225833629,6.493385284675755,5.776840172266795,6.58074627643742,8.761912289227944,1.1654578506337245,2.7499793999586317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09889444629586996,0.021553500114906646,0.09643937523908044,0.105042331088099,0.044261548024905666,0.0715398574184338,0.033733730311646344,0.052615128231917954,0.0446206992599645,0.07902559146209831,0.032815754656967025,0.03681685913528804,0.046386099315179556,0.04340035971262325,0.07822560700887551,0.054121318382446076,0.052603985309882695,0.07511144416181693,0.026532719048673208,0.03497558869322089
Methanomassiliicoccales_archaeon_RumEn_M1,255.39318060735215,179.42050480755495,479373,6.912098243196491,1877,Archaea,9.211824612566833,1.2297313365583793,5.977391300719899,7.173537099502893,3.4472112530326076,8.189447465752139,1.9058228143846234,5.819476691428178,4.072611515458735,9.691618009358058,3.3708615211953945,2.7548485208804,4.5000448502523085,2.5224616321736932,7.037108890154431,6.098591284865856,4.957726029626199,8.213854347241083,1.0693134573703567,2.756517367477935,0.37293553542887586,0.10655301012253596,0.05327650506126798,0.0,0.10655301012253596,0.26638252530633993,0.05327650506126798,0.15982951518380392,0.0,0.26638252530633993,97.17634523175279,0.15982951518380392,0.21310602024507191,0.10655301012253596,0.31965903036760784,0.26638252530633993,0.15982951518380392,0.15982951518380392,0.0,0.05327650506126798,0.08847326687845342,0.03926769446246182,0.06156770731786038,0.08367741067932166,0.049487483761859054,0.07025541222666866,0.03181289314035397,0.07675020288733435,0.09158195172630398,0.09418724440959056,0.04081869797604646,0.05774589221702936,0.04785982093932169,0.03529382440636908,0.09734938426380611,0.05990665786521513,0.06100027348786288,0.06851589769428523,0.026736600555579835,0.0488861727910188
Sulfolobales_archaeon_HS-7,267.2453095684803,196.8876317643892,569767,6.286810690039903,2132,Archaea,5.655996223017478,0.6523719344925206,4.606795409351542,7.000756449566225,4.3656442019281565,6.878250232112425,1.3326500130755203,8.809214994901424,6.847360412238687,9.954244454312027,2.313752814747081,4.714207737548858,4.018835769709373,2.2574139955455474,4.923416063057355,7.1497647283889725,5.188963207767386,7.869181612834721,0.9684660571777587,4.492713688226941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07449213475646115,0.021625677577388727,0.06698117860315177,0.09061689680411597,0.057717944651501374,0.06562379709946806,0.030201565061703302,0.08055040350643008,0.08504058659755348,0.08642365375200753,0.03443876899848856,0.06390016966267281,0.056300369306795425,0.04366967393077291,0.0701903310579072,0.06880712629730673,0.0739463279149591,0.05441426183174983,0.026847330713705604,0.0568587993698242
Infirmifilum_lucidum,277.608621667612,181.70973772906268,489424,5.850135434329703,1763,Archaea,8.478946680179149,0.7531302102062833,4.229870214783092,7.549895387230704,3.7654467292163853,7.609353035404884,1.5324136127366046,5.63723887672039,5.03387655693223,11.568088201641114,1.8734267220242569,2.4639167674654288,4.68918565497401,2.001127856418974,7.1994834744516,6.467602733008598,4.462592762104024,9.65052796757004,1.2065203177612867,3.827356239170944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08429905704056599,0.026200412137535285,0.050190102170647954,0.09384660791657551,0.04194864902381827,0.06637583451668205,0.031445656344512324,0.0638457727423624,0.06792392812419899,0.09877568393097255,0.028122984687365807,0.040189125462385164,0.046965933669429125,0.03993214043882235,0.07526448726594062,0.06524384979951317,0.05095252651212983,0.06746519225027243,0.02813676304557671,0.04753235652402253
Methanimicrococcus_blatticola,309.9577098243331,220.99107553458515,476397,6.3163494141078065,1537,Archaea,7.748999259021362,1.185565820103821,6.067628469532764,7.480735604968125,4.285921195977305,7.216880039127031,1.5396822398125933,7.896145441721925,6.9943765388950805,8.412311580467552,2.742460594840018,4.587560375065334,3.8795374446102726,2.547035350768372,3.767236149681883,6.431820519440719,5.830431341927006,7.074351853601094,0.7890477899734886,3.522272390464256,0.0,0.0,0.0,0.06506180871828238,0.06506180871828238,0.0,0.0,0.0,0.06506180871828238,0.0,99.6096291476903,0.06506180871828238,0.0,0.06506180871828238,0.0,0.0,0.06506180871828238,0.0,0.0,0.0,0.08736095302841353,0.04485047835818253,0.06339874019065998,0.09517396318986923,0.05775476235872153,0.09174291152562027,0.02962709503343609,0.07035518632943066,0.07533232567153605,0.07888298858252273,0.04280447119463176,0.08200416369280049,0.04278662665071549,0.03275108506211268,0.06242561958221446,0.06951726131936979,0.0843224474628037,0.05699486458933032,0.029142303524245194,0.053476550793047514
Halorubrum_sp._SD626R,255.59579215811286,183.48890262753832,1603599,7.435819582937715,6274,Archaea,11.916196006607636,0.6681845024847234,8.933841939287815,8.443943903681655,3.2125238292116673,9.011168003971068,1.8673621023709792,3.8697330192897352,1.7302330570173714,8.593981413059,1.629147935362893,2.1938152867393907,4.714894434331775,2.1116251631486427,6.890937198139933,5.323275956146143,6.098282675407006,9.19874607055754,1.0540665091459898,2.5380409940390334,1.657634682817979,0.047816385081287854,0.8288173414089895,1.0678992668154288,0.5419190309212624,1.2910423971947722,0.2709595154606312,0.685368186165126,0.1275103602167676,1.4504303474657316,86.10137073637233,0.17532674529805548,0.7810009563277016,0.3665922856232069,0.685368186165126,0.9722664966528529,0.7969397513547977,1.5620019126554032,0.11157156518967166,0.4781638508128785,0.12375669238783157,0.019297887934062154,0.08546177701736687,0.09837859886070596,0.04600804750839243,0.06896708255179143,0.030982891474409115,0.05838122307005417,0.04765437896873106,0.06401265684269691,0.03288285275312733,0.040579879815003835,0.04618621103142626,0.0525521813537057,0.0722569059343336,0.05018570169471202,0.05026050507256573,0.07017214162281275,0.027465878216490824,0.039181335529329286
Ignicoccus_hospitalis__strain_KIN4_I___DSM_18386___JCM_14125_,278.29776847977683,182.3471520434024,399079,6.0332675779796165,1434,Archaea,8.58927680985469,1.0321264711999378,4.428195921108352,8.699029515459346,3.5499236993176786,7.367213007950807,1.4551003685986985,4.9205796346086865,7.382247625156923,10.991558062438765,2.1910448808381298,2.607503777447573,5.030081763259906,1.5345332628376838,5.823658974789453,5.437770466499114,4.215957241548666,9.782524262113517,1.3571247798055022,3.6045494751665714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08770671542928957,0.03302633103710271,0.054140632573132896,0.0908785144137627,0.045501278249881226,0.06266879159505415,0.03133767695573155,0.06830714446592381,0.06256518589043399,0.09753994789824837,0.03180489788476592,0.041419843310713536,0.055868274845330135,0.03066678677516972,0.06295025001187211,0.05995637431107419,0.059853503719445034,0.06589570858245969,0.03209962981613947,0.044000929972238124
Halonotius_terrestris,276.6896186440678,192.18705960841382,779589,7.363460579618802,2832,Archaea,10.700381867881665,0.692672677526235,8.618259108325027,8.451119756692309,3.3161063072978196,8.059887966608047,1.9723213128969237,4.821130108300656,2.082379304992759,8.98768453633902,1.7200088764720896,2.5524988166841758,4.57766848942199,2.8889581561566415,5.997775751068833,5.716730225798465,6.741244424946992,8.276925405566267,1.1307240097025484,2.6955228973215375,0.0,0.0,0.03531073446327684,0.03531073446327684,0.0,0.0,0.0,0.0,0.03531073446327684,0.0,99.5409604519774,0.03531073446327684,0.03531073446327684,0.0,0.1059322033898305,0.03531073446327684,0.03531073446327684,0.07062146892655367,0.03531073446327684,0.0,0.11854364900177122,0.02011557421918929,0.1022904075451072,0.11399570472579505,0.05198874623426281,0.08110257718699482,0.0338123404423965,0.05141033544296054,0.0482883396997945,0.07156699127367712,0.031758709851161936,0.0450461370431711,0.05085315566986807,0.04337329656335896,0.07058023987208425,0.056681399326519846,0.05626703709164962,0.07575272019009635,0.028906826509126213,0.0420460218447433
Candidatus_Undinarchaeum_marinum,272.296191819464,189.8348617951287,193058,7.242677370256432,709,Archaea,7.191621170839851,0.8986936568285179,5.307213376291063,7.889338955132655,4.006049995338189,7.454236550673891,1.617130603238405,7.788333039811871,8.17733530856012,9.466585171295673,2.48060168446788,3.742916636451222,3.6170477265899366,2.406530679899305,4.51833127868309,7.316454122595283,5.258523345315915,6.844575205378694,0.8961037615638823,3.1223777310445566,0.0,0.0,0.0,0.2820874471086037,0.0,0.4231311706629055,0.0,0.2820874471086037,0.0,0.14104372355430184,98.8716502115656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09457353609115739,0.03628783805837566,0.08753501525001543,0.13930794767929,0.08526859245899647,0.08460461705784872,0.039629588587651754,0.0824673600450093,0.13037746552732266,0.09874333446777017,0.047865925906710655,0.07723284856440162,0.05037669337969139,0.0476720879215317,0.07494989449382129,0.11101220448948257,0.08862667752735721,0.07760800694105863,0.037527880237344324,0.06295212353439594
candidate_division_MSBL1_archaeon_SCGC-AAA259I14,231.64341085271317,160.6820957458411,179292,5.802518414898056,774,Archaea,5.873100863396025,1.0753407848649132,5.824018918858622,10.258126408317159,3.9215358186645246,7.1927358722084636,1.640340896414787,7.185485130401803,7.990317470941258,9.158244651183544,2.178569038216987,3.849028400597907,4.039778685050086,2.252749704392834,5.745934007094572,6.231175958771167,4.648840996809674,6.74765187515338,1.1629074359145974,3.0241170827476966,0.2583979328165375,0.12919896640826875,0.6459948320413437,0.6459948320413437,0.12919896640826875,1.03359173126615,0.2583979328165375,0.3875968992248062,0.6459948320413437,0.6459948320413437,93.02325581395348,0.12919896640826875,0.2583979328165375,0.2583979328165375,0.2583979328165375,0.2583979328165375,0.2583979328165375,0.3875968992248062,0.0,0.3875968992248062,0.09656436652160823,0.04218059101687143,0.08298083348890108,0.11548620805943842,0.07893932688295592,0.08061912159526892,0.03559761640318543,0.07985662358859062,0.11634913642779275,0.10810627713855198,0.03411996454770451,0.06628127724133855,0.060096730296958265,0.042825829032758105,0.08466219633096614,0.06524098151658239,0.05919773957911712,0.07807280582785259,0.0372833645263334,0.050305447972957294
uncultured_archaeon_A07HB70,254.75447672105054,184.36550350503452,639539,6.235467739464297,2513,Archaea,13.049712370942194,0.7500715359032053,8.342884483979866,7.369683475128179,2.9036540382994627,9.221173376447723,1.9190385574609212,2.4633368723408577,1.2160321731747399,8.969585904847085,1.5187502247712805,1.755952334415884,5.182795732551103,2.035059628888934,8.205598094877717,4.9520044907347325,6.240745286839426,10.540092160134098,1.011040765301256,2.352788492961336,0.8754476721050538,0.07958615200955034,0.39793076004775174,0.4377238360525269,0.07958615200955034,0.3581376840429765,0.15917230401910068,0.11937922801432552,0.11937922801432552,0.7560684440907282,94.3891762833267,0.19896538002387587,0.11937922801432552,0.11937922801432552,0.39793076004775174,0.2785515320334262,0.31834460803820136,0.6366892160764027,0.0,0.15917230401910068,0.12987813862800854,0.023250612253425812,0.10185739236071867,0.12198603781346874,0.0462784645939782,0.07925571127279173,0.03783043447968428,0.05614805549816648,0.04453622832376127,0.09104748201949851,0.03563670840493009,0.03458949651477313,0.05504236554678778,0.04695393721479203,0.09272376137183982,0.04956635442285653,0.05822761963917313,0.08795924970105663,0.028509483801384603,0.038366269018484084
Archaeoglobus_veneficus__strain_DSM_11195___SNP6_,270.39176755447943,184.27359654217975,558359,5.747901233833092,2065,Archaea,7.854086707655828,1.275165261059641,5.056603368083975,8.696018153195345,4.230611488307702,7.08845026228645,1.6240447454057334,7.756479254386514,7.008036048492099,9.382135865993027,2.5197050643045067,3.2219414391099632,3.8717026142678814,1.7479793466210807,5.752392278086321,5.402975505006635,4.349710490920716,8.617573998090835,0.980731035050926,3.5636570736748223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828557555659136,0.0374871465400455,0.048683126932837384,0.10231004081152013,0.05680740923387474,0.06885106343092624,0.029553287663090448,0.05838063550612107,0.07937800757085337,0.083072669483036,0.03608191084085619,0.0771264949555673,0.04544797702345787,0.029149494028880445,0.06839495531414787,0.08017572164701266,0.07619549706819942,0.0593430090396018,0.031234001421901234,0.04837688356774661
candidate_division_MSBL1_archaeon_SCGC-AAA382F02,263.9331395348837,172.14545180221822,90793,9.448961349692711,344,Archaea,6.494994107475247,0.8965448878217483,5.586333748196447,10.37084356723536,3.5982950227440442,7.4543191655744385,1.772163052217682,7.302325069113258,7.829898780743008,9.23639487625698,2.0662385866751842,4.021235117244721,4.080711068033879,2.4594407057812826,4.747061998171665,6.54565880629564,5.034529093652594,6.764838699018647,0.9692377165640522,2.768935931184122,0.0,0.0,0.5813953488372093,1.1627906976744187,0.0,0.29069767441860467,0.0,1.1627906976744187,0.29069767441860467,0.29069767441860467,94.47674418604652,0.0,0.5813953488372093,0.29069767441860467,0.29069767441860467,0.29069767441860467,0.0,0.29069767441860467,0.0,0.0,0.1578529651448529,0.05002463328879705,0.11321192061005149,0.1689518281126021,0.09457509788267043,0.11606616541198793,0.05421172958128418,0.10663124310191077,0.13788143175304057,0.14543972315346965,0.058745262327034475,0.10806165325046588,0.08016477306096738,0.07738494855511019,0.10767214208829894,0.1312966206518297,0.10736909603313517,0.10521299394511635,0.05081679022648167,0.07028285947651852
Salinadaptatus_halalkaliphilus,298.58631452581034,200.63530323137005,1243609,7.311431254761273,4165,Archaea,10.439052789100112,0.759161440613569,8.73345239540724,8.843535226908136,3.2001215816225197,8.14604911994043,2.0397890333698134,4.6527485729035405,1.7004540816285503,8.952170658140943,1.7006953150065656,2.292038735647619,4.620503711375521,2.6730266506594917,6.292733487776303,5.603449315661113,6.795142203055783,8.720506204120428,1.1116838170196581,2.723685660042666,0.0,0.0,0.0,0.09603841536614646,0.04801920768307323,0.024009603841536616,0.0,0.024009603841536616,0.0,0.024009603841536616,99.75990396158463,0.0,0.0,0.0,0.0,0.024009603841536616,0.0,0.0,0.0,0.0,0.10089499117072041,0.022331220975005884,0.07260906585636712,0.09691760516834824,0.04283978934449008,0.07025578559993964,0.030638412831756456,0.052604766315533284,0.04851502382634194,0.06450740883648373,0.0313600768538552,0.03709604826008351,0.04930398607274316,0.03906587312067663,0.07572660068946917,0.056357297967123576,0.06978505434869375,0.07062802225775927,0.02527237712204303,0.03903431060792745
Halorutilus_salinus,275.4519650655022,206.90894482381273,630785,6.613208989620699,2290,Archaea,8.884485204943047,0.6873974492101113,8.511299412636635,9.921288553152024,3.389110394191365,9.107065006301672,1.7668460727506201,3.7833810252304665,2.6565311476969176,7.972605562909709,1.9290249451080796,2.731992675792861,3.925109189343437,1.8917697789262586,6.634907298049256,5.779940867331975,6.043422085179578,10.407825170224402,0.9448544274198023,3.0311437336017817,0.043668122270742356,0.0,0.08733624454148471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78165938864629,0.0,0.043668122270742356,0.0,0.043668122270742356,0.0,0.0,0.0,0.0,0.0,0.09861169324718404,0.019792602647664585,0.0847949762922845,0.10243718260821841,0.04767040261186836,0.07579415725565512,0.036064352419513966,0.07262304801937329,0.05571385599961792,0.0740242188077923,0.03669933416731182,0.04365105178677697,0.04708082801485856,0.04515071173596551,0.08002868279008948,0.07047938512568777,0.06693302652724897,0.09099932838827197,0.02817615775428457,0.04367729813113887
Methanocella_conradii__strain_DSM_24694___JCM_17849___CGMCC_1.5162___HZ254_,284.8815359477124,185.56583627844674,697390,5.207374269735181,2448,Archaea,8.770988973171397,1.3128952236194955,5.483015242547212,6.49865928676924,3.695349804270207,7.986635885229212,1.6986191370682115,7.180057069932176,6.0284776093720875,9.309711925895122,3.1974935115215306,3.413728329915829,4.3148023344183315,2.190883150030829,5.579231133225312,6.177605070333673,4.769784482140552,7.7590731154734085,0.9436613659501858,3.6893273491159895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09337211158573373,0.03640465833542939,0.054999637002418736,0.0755674686527306,0.04703683359929227,0.08335433555699674,0.030219804190438154,0.07095470249753921,0.07618717163204476,0.08021756880844966,0.03668426847065795,0.04323788978969574,0.041523095849916106,0.04142972453706511,0.06857135442109703,0.0607045253275632,0.050777379725532104,0.06791192427139524,0.02607288228747117,0.05314731003218664
